id,author,title,link,description,tag,likes,date,review,size,text,rating,parts,romance,fandom,genre,page

Оставайся со мной, давай,
Не бывает других чудес.
Я тебе обещаю рай.
Тебе домом мой станет лес.

Об одном лишь прошу тебя…
Я – король ядовитых змей. 
Иссуши мой змеиный яд.
Коль не можешь любить – убей.
Снег нынче в моих лесах,
И враг тому очень рад.
Как клейма – в его глазах
Мои отпечатки лап.

Бегу я, бегу опять,
Сбиваясь, ища пути.
Врагу меня не догнать.
Врагу меня не найти.

Но мысль – она бежит
Уже впереди меня.
Не медли, коль хочешь жить.
Но мысль может всё менять.

А может, не он – мой враг?
А может, вражина – я?
А снег замедляет шаг.
Но медлить никак нельзя.

А вдруг это я желал
Тем смерти, кого боюсь?
А вдруг это он бежал,
Запомнив лес наизусть?

А может, то я капкан
Расставил, желая мех?
И видя кошмарность ран,
Душил неуместный смех?

А может?.. на лапы – снег.
В ушах – дикий ветра звон.


Мне снилось, что я – человек.
Какой отвратительный сон.
Здравствуйте, я забавный молчащий тролль,
Сломан мой мост.
Я не уверен... кажется, это… боль?
Мир так непрост.
Здравствуй же, я загадка в твоей душе.
Не отгадал.
Здравствуй, я странный – значит, я мёртв уже.
Если ты знал,
Что ты искал, о чём же ты так болел –
Ты молодец.
Мост разнесён, забвение – мой удел.
Это конец.
Сказки живые, веру коль в них хранят,
И… угадай!
Я старый тролль, люди забыли меня.
Что же, прощай.
Кто объяснит мне, какого чёрта я подумала о ""Верных врагах"" - получит конфетку.

Прижимаюсь к земле я носом
И веду беспокойно ухом.
На меня глаз свой филин косит,
Но молчит, не надумав ухать,

Я ищу тебя на охоте.
Я ищу тебя ночью зыбкой.
Я поймаю тебя на взлёте.
Наша встреча – твоя ошибка.

Припадаю на мягких лапах,
Приминаю траву бесшумно.
Помню звук твой, и помню запах,
Не бояться меня – безумно.

Я найду тебя в шуме ветра.
Разыщу тебя, где б ты ни был.
Пробегу миллионы метров,
И ты, мною вперёд гонимый,

Остановишься. Я же вижу,
Не боишься меня, я знаю!..

Я тебя до любви ненавижу.
Я тебя до молитв проклинаю.
засыпай, моя девочка, пусть тебе снится сон
о деревьях зелёных, что бьют до земли поклон,
о журчащем ручье, о лучах на твоём лице,
о потерянной матери, брате и об отце,
закрывай, моя девочка, глазки, и засыпай,
ты устала, не так ли? устала ведь – отдыхай.
пусть во сне твоём, девочка, тихо шуршит камыш,
пусть ты будешь счастливою – это прошу я лишь.
засыпай, моя девочка, слушая голос мой,
пусть приходит во сне и тепло к тебе, и покой,
ты заснула в заснеженном зимнем моём лесу?
не проснёшься, ведь я – я с собой тебя унесу.
Ведьма живёт в землянке в сыром лесу, близ озерца (что красиво – ну прям рисуй!) и васильки вплетает в свою косу.
Пьёт по утрам не воду – с цветов росу, знает язык сотни лесных зверей, её стережёт волк у её дверей, и закрывает от взоров стена ветвей.
Ведьма, быть может, монахинь была добрей – каждому, кто осмелился забрести в гущу лесов, посылала она на пути духов – огни, чтобы странник там смог спастись.
Ведьма держала землю в своей горсти и ворожила, чтобы ушла жара, воду в котле мешала она до утра.
Она природу звала и не «мать» – «сестра», и прогоняла людям опасный мрак.
Ведьма купалась ночами в лучах луны, на берегу, там, где маки крови полны, там, где цветки полыни и белены нежно касались голой её спины.
Ведьма жила, никому не чинивши зла, только на пальцах её осталась зола; кого прогневила – так и не поняла.
Дверь заперта и сомкнулась ночная мгла.

Ведьму так ждут и землянка её, и пруд.
Люди в глаза и самим себе вечно лгут; только покажешь слабость – они сожрут.




Ведьме осталось не больше пяти минут.
Снегом покрытый тёмно-зелёный лес, а паутиной заткано всё зверьё, в ветках деревьев больше уж нет чудес, только лишь дождик след серебристый льёт, и заметает чужие ещё следы.
Лес не безмолвен, а просто уже не жив.
В нём не течёт давно никакой воды, высохла речка в тени плакучих ив, а сами ивы устроили пир-банкет, чтобы навеки плачем закрыть глаза.
Никого нет. Леса – так точно нет.
И стороною обходят и гром, гроза, и ураганы уже не ломают древ.
И браконьерам путь – обходной тропой.
Лес поседел и умер, чуть поседев.
Он ещё есть, но он совсем не такой, как его помнят.
К лесу пришла зима, и усыпила, убила, закрыла всё.
Зверю сей лес – только одна тюрьма, зверя в сей лес вряд ли уже занесёт.

Будет весна – всё проснётся. Ну а пока спит королева.
Дальше сменяются луны.
Пусть не посмеет лес сей никто упрекать – он бережёт её сон.

Грёзы кицунэ*.



* Кицунэ (фольклор) - лисий дух, разновидность демона.Я не свожу глаз с твоего оскала,
Взгляд у тебя много острей, чем скалы,
Ты не кидаешься. Страх мой идёт на убыль –
Только следишь, изредка скаля зубы.
Мне бы шагнуть, только хочу ли в вечность?
Над головой раскинулся Путь мой Млечный.
Мы одиночки. Каждый ушёл из стаи,
Каждый замёрз, чтобы потом растаять,
Я не страшусь мелькнувшего в глазах ада,
Только смотрю, не отвожу я взгляда.
Пусть я боюсь пустыни, ночей и снега,
Клёкота, ветра, незнанья и человека,
Пусть я боюсь – нет мне от этого толка.
Вот что сказал проницательный мне взгляд волка.
Смотрит не в душу, а глубже; ночами будит.
Видит всё то, чего не увидят люди.
Боже, спаси, не выдержу этот взгляд.
Я так боюсь – не волка, больше себя.
Тысячей лет мне показался миг,
Смазался белый полузнакомый лик;
Кажется, внутрь пробрался безмолвный ад.
… волк, понимающе, просто отвёл свой взгляд.
Он отпускал. Он говорил: уходи.
И я ушла, оставив его среди льдин.
Он дал мне шанс свою уничтожить тьму.

… мне интересно – дал ли кто шанс ему?
Если заблудишься вечером средь тропинок, переплетавшихся нитью в Седом Лесу, если споткнёшься, зацепишь ты паутину, если смахнёшь с травы или листьев росу – лучше беги.
Этот лес не желает видеть ночью гостей.
Если жизнью ты дорожишь – не оставайся.
Тебя уже ненавидят.
Просто беги и пытайся спасти свою жизнь.

Если заблудишься – за полночь время ляжет – если найдёшь среди тропок мою тропу, дальше тебе нужный путь уже звёзды укажут.
Дом мой – избушка в травах на берегу, я буду ждать тебя, буду с открытой дверью и с фонарём разгонять темноту ночи.
Если рискнёшь ты всё-таки мне поверить – то заходи. Хочется – не молчи.
Я накормлю тебя сытно и очень вкусно, в горечь полыни добавив клубничный джем, оберегу тебя я от вечернего гнуса, от лесных козней.
Спросишь, поди: зачем?

Я усмехаюсь. 
«Скучно мне стало намедни».
Ты говоришь: «у тебя очень добрый взгляд».

Ты ошибаешься. Я – не добрая ведьма.
Двери захлопнулись.
Быстрой дороги в Ад.
Забирай своё, но отдай моё.
Стены стен уже поросли быльём,
Стены лиц уже поросли травой.
Забывай, беги, коль ещё живой.

Забирай своё, но отдай сердца,
Спрячь за маской ты белый круг лица,
Не смотри в глаза, уходи долой,
Забывай, беги, ты ещё живой.

Я мешаю мир, я мешаю сон,
У меня в котле приворот? Не он,
У меня в котле ужас и покой.
Забывай, беги, ты же, чёрт, живой!

Колдовских надежд песня ноты льёт,
Забирай своё, но отдай моё,
Ты ведь просто так не пройдёшь огня.
Убирайся прочь.
Мне верни меня.
Мелс, я любя.

Раскрывается занавес.
И дорога одна – вперёд.
Если ждёшь ты каких чудес –
Вряд ли кто-то тебя поймёт.

Если ждёшь ты каких сердец,
Ждёшь взволнованный сердца стук…
Мною куплен уж твой венец.
Я твой верный сердечный друг.

И тебе не сбежать теперь,
Ведь тебя караулю я.
Выбирай: ты со мной, мон шер?
Или выпьешь стрихнин? Мышьяк?

Разведёшь вместе с соком роз…
Так красиво, и ни о чём.
Я тебя полюбил всерьёз.
Не отдам кому-то ещё.

Оставайся со мной, давай,
Не бывает других чудес.
Я тебе обещаю рай.
Тебе домом мой станет лес.

Об одном лишь прошу тебя…
Я – король ядовитых змей. 
Иссуши мой змеиный яд.
Коль не можешь любить – убей.
Снег нынче в моих лесах,
И враг тому очень рад.
Как клейма – в его глазах
Мои отпечатки лап.

Бегу я, бегу опять,
Сбиваясь, ища пути.
Врагу меня не догнать.
Врагу меня не найти.

Но мысль – она бежит
Уже впереди меня.
Не медли, коль хочешь жить.
Но мысль может всё менять.

А может, не он – мой враг?
А может, вражина – я?
А снег замедляет шаг.
Но медлить никак нельзя.

А вдруг это я желал
Тем смерти, кого боюсь?
А вдруг это он бежал,
Запомнив лес наизусть?

А может, то я капкан
Расставил, желая мех?
И видя кошмарность ран,
Душил неуместный смех?

А может?.. на лапы – снег.
В ушах – дикий ветра звон.


Мне снилось, что я – человек.
Какой отвратительный сон.
Здравствуйте, я забавный молчащий тролль,
Сломан мой мост.
Я не уверен... кажется, это… боль?
Мир так непрост.
Здравствуй же, я загадка в твоей душе.
Не отгадал.
Здравствуй, я странный – значит, я мёртв уже.
Если ты знал,
Что ты искал, о чём же ты так болел –
Ты молодец.
Мост разнесён, забвение – мой удел.
Это конец.
Сказки живые, веру коль в них хранят,
И… угадай!
Я старый тролль, люди забыли меня.
Что же, прощай.
Кто объяснит мне, какого чёрта я подумала о ""Верных врагах"" - получит конфетку.

Прижимаюсь к земле я носом
И веду беспокойно ухом.
На меня глаз свой филин косит,
Но молчит, не надумав ухать,

Я ищу тебя на охоте.
Я ищу тебя ночью зыбкой.
Я поймаю тебя на взлёте.
Наша встреча – твоя ошибка.

Припадаю на мягких лапах,
Приминаю траву бесшумно.
Помню звук твой, и помню запах,
Не бояться меня – безумно.

Я найду тебя в шуме ветра.
Разыщу тебя, где б ты ни был.
Пробегу миллионы метров,
И ты, мною вперёд гонимый,

Остановишься. Я же вижу,
Не боишься меня, я знаю!..

Я тебя до любви ненавижу.
Я тебя до молитв проклинаю.
засыпай, моя девочка, пусть тебе снится сон
о деревьях зелёных, что бьют до земли поклон,
о журчащем ручье, о лучах на твоём лице,
о потерянной матери, брате и об отце,
закрывай, моя девочка, глазки, и засыпай,
ты устала, не так ли? устала ведь – отдыхай.
пусть во сне твоём, девочка, тихо шуршит камыш,
пусть ты будешь счастливою – это прошу я лишь.
засыпай, моя девочка, слушая голос мой,
пусть приходит во сне и тепло к тебе, и покой,
ты заснула в заснеженном зимнем моём лесу?
не проснёшься, ведь я – я с собой тебя унесу.
посмотри на этого волка, девочка.
у него оранжевые глаза. 
перед ним твоя жизнь и смерть на одних весах, не имеет и дома он – крепость ему леса.

посмотри на этого волка, девочка.
он приходит на мягких лапах из темноты, он с тобой – невежливо и на «ты», не спасут от него молитвы и монастырь.

посмотри на него – разве этого ты ждала?
запирай ворота в безопасный священный храм, коль не хочешь попасться к ждущим тебя волкам, ну а хочешь – пожалуйста и welcome.

посмотри на него – разве этого ты ждала?
у него резцы-то длиной с кинжал, и такие с младенчества учатся есть с ножа, и такими, как ты, они вовсе не дорожат.

посмотри на него, человеческое дитя.
он подарит тебе свою шкуру и новый мир, он придумает имя, ты только его прими, но забудь, что такое – быть со своими людьми.

посмотри на него, а потом загляни в себя.
у него оранжевые глаза, он всегда говорит, что свой выбор делает сам.
ты же выбрала, девочка?

мы тебя ждём в лесах.
",G,"/readfic/960343/2911340#part_content,/readfic/960343/3006860#part_content,/readfic/960343/3006869#part_content,/readfic/960343/3033590#part_content,/readfic/960343/3243485#part_content,/readfic/960343/3523349#part_content,/readfic/960343/4101944#part_content,/readfic/960343/4276668#part_content,/readfic/960343/4300884#part_content,/readfic/960343/4696194#part_content,/readfic/960343/4978520#part_content",Джен,Ориджиналы,Ангст,5
90,Хана_Вишнёвая,Восточный ветер,/readfic/1644119,вестник из старой сказки,"Ангст,Драббл,ООС,Повествование от первого лица,Стихи,Эксперимент",1560,2014-01-31,0,265,"Этот восточный ветер – вестник из старой сказки,  не из одной, наверное. Хочешь, начнём считать? Дама с зонтом (как Майкрофт), и сироп в ложке вязкий – помнишь такую книгу, или пойдёшь читать прямо сейчас? Ты знаешь, времени будет валом… нет уж, семья, работа – это тебе не я.

Этот восточный ветер в сказках приходит шквалом, бьёт по щекам.
В сиропе – терпкий разлуки яд.

Ты удивлён, наверно, но мне читали в детстве, пусть я и был ребёнком, что не любил молчать. А уж от сказок брата вечно спасался бегством, пусть и потом читала громко морали мать. Я не бывал с семьёю, я не бывал с друзьями, только сбегал куда-то, что-то всегда искал.

Этот восточный ветер, гнавший под парусами Крюка корабль, сказкам лишь придаёт накал.

Ты не узнал корабль? Ты не узнал пирата? Даже мои чертоги это не стёрли, Джон, я эту сказку, знаешь, очень любил когда-то, блеском волос я рыжих просто заворожён, мальчиком недовзрослым, к третьей звезде – направо; девочкой, что, оставив, так не смогла забыть.

Этот восточный ветер – ваше лишь с Мэри право.

Я не могу остаться.
Это конец игры.


Грянет восточный ветер и унесёт всё к чёрту: воспоминанья, сказки и беспокойный сон.
Руку давай.
Ты знаешь… я на ногах – нетвёрдо.


Этот восточный ветер вовсе не тёплый, Джон.
",G,Нет,Джен,Шерлок (BBC),Ангст,5
91,Анжелика_Анна,Престол Куинса,/readfic/9267398,"— У Питера есть своя статья в Википедии, просто откройте её и всё, — вмешался Гарри. — Думаю, это то, с чем вы можете справиться.  ","AU,Ангст,Горе / Утрата,Драббл,Дружба,Канонная смерть персонажа,ООС,Обретенные семьи,Отклонения от канона,Супергерои,Хороший плохой финал,Юмор",1557,2020-04-18,58,3570,"      Нед не мог поверить, что прошло пять лет. Прошло пять долбанных лет! Совсем недавно Мстители наконец-то победили Таноса, но это не отменяло факта, что прошло полдесятилетия. Боже, его родители постарели. В их глазах читалась усталость. Всё-таки тогда исчезла половина вселенной и как-то не было особенно времени радоваться. Каждый кого-то потерял.

      Лидс хотел позвонить Питеру, но услышал лишь фразу, что «этого номера не существует». Его друг был Человеком-пауком, что только усугубляло ситуацию. Мог ли он умереть? Боже, только не это! Рассыпался ли он вместе с ними, или ему уже двадцать один год? Пока что это было не особенно понятно. У него, по правде говоря, не было сил что-то выяснять. Он только что вернулся к родителям, которые не видели его пять лет.

      Не прошло много времени, как слух подтвердился: Тони Старк был мёртв. Он пожертвовал собой и спас всех. Нед прослезился. Он знал его только косвенно, но Старк был тем героем, который давал им надежду. Сейчас этого не было. Ох, а как Питер справлялся с этим? Парень хотел ему написать, но все старые аккаунты были заблокированы.

— Ты не знаешь, как связаться с Питером? — спросил Нед у мамы. По правде говоря, ему не хватало их общения.

— С Питером? — переспросила она. — Сейчас не самое лучшее время для этого, — женщина помедлила пару секунд. — У меня есть его новый номер. Он звонил, чтобы спросить о тебе. Но, Нед, будь готов, что он не ответит. Прошла только неделя.

      Спустя несколько минут Нед уже сидел в своей комнате и набирал номер. Он не знал, стоит ли ему звонить. Что если он и правда занят своими переживаниями и потерей? Однако парень решился. Паркер — его лучший друг. И он нуждался в том, чтобы поговорить с ним.

— Нед? — неожиданно послышался тусклый голос Питера. — Это ты, правда?

— Боже, Питер, это ты! Это я, это я, чувак, — радостно произнёс Нед. — Как твои дела вообще? Вернёшься в школу? Знаешь, скоро она начнёт работать.

— Нет, прости, в этот раз без меня, — он хихикнул. — Я бы хотел с тобой увидеться, Нед, ты не представляешь, но я пока не могу. Прости меня, я просто так разбит. Мой психотерапевт говорит, что у меня много проблем, и ещё больше, которых я ещё не признаю.

— Не загоняйся, чувак. Ты Человек-паук, ты герой. И если тебе нужно время собраться, ты его получишь. А пока мы можем хотя бы созваниваться и переписываться. Ты мой лучший друг, Питер.

— Я скучал, — Паркер вздохнул. — А ты сам в порядке?

— Да, что-то типа того, — Лидс пожал плечами. — Только без нас прошло пять лет, и я не уверен, что смогу быстро привыкнуть к этому. Это сложно.

— Так и есть. Сейчас всё сложно.

      Они разговаривали ещё минут двадцать, после чего пока что решили разойтись. Нед был крайне рад, что его друг жив. Боже, его же мог убить Танос! Это было бы ужасно. Ему не нужно было так рисковать. Быть другом супергероя не так уж и просто, ведь ты осознаешь, что он может в любое свое сражение умереть.

      Вскоре Лидс вернулся в школу, видя старые лица: Бетти, Мишель, Эйб, Флэш. Было очень много знакомых лиц, но также были и те, которые он, казалось, видел в первый раз. Однако здесь были все, кто исчез пять лет назад. Их решили собирать вместе, потому что им требовалась особая терапия. Конечно, они пропустили несколько лет своей жизни.

— Хей, лузер, — дружелюбно помахала ему Джонс. — А…

— Он в порядке, — ответил парень на её немой вопрос. — Ему сейчас сложнее, чем всем нам.

      И Эм Джей понимала, Нед это знал. На самом деле, хоть их всех и вернули из мира мёртвых, если можно так выразиться, они ещё были в некой прострации. Они ещё мало понимали, что происходит. Никто из них не интересовался, что происходило в мире. Им нужно было справиться со своими проблемами, прошло совсем немного времени. Хотя Лидс уделил достаточно времени фильмам и сериалам, которые успели выпустить за пять лет.

— Что сейчас вообще происходит с SI? — задала риторический вопрос Мишель.

— А что происходит? — не понял Нед.

— Ты один из тех многих, которые забили на то, что происходит в мире, да? — она изогнула бровь. — Ну, я тебя не виню, более восьмидесяти процентов так и поступают. Но я к тому, Тони Старк мёртв, его эпоха закончилась. Я рада, что у него была Пеппер Поттс, она икона, здесь без вопросов. Но ты знал, что последние два года почти все обязанности взял её сын?

      Она явно что-то не договаривала, желая, чтобы он ей сам что-то ответил. Однако времени у него не нашлось, ведь в их кабинет со звонком вошёл мистер Харрингтон. Он был одним из тех, кто пережил щелчок. Их учитель всё ещё выглядел несколько разбитым.

— Класс, — он оглядел их. — Я знаю, что прошёл только месяц с тех пор, как Мстители одержали победу. И я понимаю, что это сложно для всех нас. Я говорил с директором, и он сообщил мне, что для поднятия духа наш класс отправится на небольшую экскурсию в Старк Индастриз! Я знаю, что это не решит всех проблем, но точно послужит в образовательных и развлекательных целях.

— О, мы поедем в то самое место, где Паркер типа стажировался? — фыркнул Флэш.

— Поверь мне, Юджин, у меня были документы, — возразил мистер Харрисон. — К тому же, именно Питер предложил организовать экскурсию.

— Это не особенно похоже на правду, — ответил Томпсон немного тише.

— Я знаю, что многие из вас не следят за новостями, но, поверьте мне, сейчас всё изменилось. Моя задача, наша задача — вернуть вас в колею жизни. Всё уже не будет, как раньше. Чем раньше вы смиритесь с этим, тем лучше, — мистер Харрисон ободряюще улыбнулся. — А теперь собирайте свои вещи. Нас ждёт экскурсия в Старк Индастриз! Все равно в таком состоянии вы плохо понимаете физику.

— А разве нам не нужны, я не знаю, разрешения? — Синди неловко подняла руку.

— Хороший вопрос, — произнёс учитель. — Раньше нужны были, но сейчас достаточно простого согласия нашего директора и учителя. Итак, вы готовы? Автобус уже ждет нас.

      Нед переглянулся с Мишель. Та не выглядела очень удивлённой, хотя было видно, что она не ожидала такого поворота событий. Парень же больше возмутился. Почему Питер ничего не написал ему? Друг ещё называется. Лидс достал телефон и в суматохе набрал сообщение

        Я
       Чувак, почему я узнаю об экскурсии только сейчас?

Друг-Паук
Экскурсия?
Ох, это сегодня?
Моё расписание просто сумасшедшее в последнее время
Кстати, я уверен, что тебе понравится
Думаю, что мы встретимся там

      Я
       Это круто, реально круто, но ты мог сказать заранее

Друг-Паук
Извини
В общем, дела-дела

       Я
       Мне кажется, что я чего-то не знаю о тебе. Не говори мне, что мне придётся гуглить

Друг-Паук
Очень смешно
Скоро увидимся, бро

      Нед отложил телефон. Пусть Паркер и не предупредил его об экскурсии, это не отменяет того факта, что он наконец побывает в Старк Индастриз! Ох, это потрясно на самом деле. А, может, они ещё встретятся с Мстителями? Встретятся с таинственным сыном мисс Поттс? Может, они с Питом знакомы?

— Не верю, что у Паркера такая жизнь, — рядом с ними встал Флэш. — Я имею в виду, что он всегда был неудачником. А теперь он организует нам экскурсию в SI! Это похоже на безумие.

— Так оно и есть, — Джонс пожала плечами. — Безумие.

      Томпсон, на самом деле, почти его не доставал и даже иногда подсаживался на обедах. Видимо, ему было одиноко или, может, здесь замешано и что-то другое?

      Подростки были возбуждены больше обычного и поездка до башни прошла довольно-таки быстро. Они могли быть чуть менее громкими, но все равно всё было в пределах дозволенного.

— Привет, Мидтаун, я мисс Браун — ваш экскурсовод, — их поприветствовала милая девушка. — Я сейчас вам раздам значки уровня «Посетитель». Они одноразовые, так что потом вы их сможете оставить себе.

      Им раздали карточки белого цвета с чёрными символами. Это было похоже на буквы, но всё же не было ими. Кажется.

— Мисс Браун, извините, — Флэш поднял руку, и Нед уже ждал что-то язвительное в адрес Питера, но этого не произошло. — А что на них написано? Это же не английский.

— Конечно нет, — девушка грустно улыбнулась. — Все слова на карточках написаны на русском языке. Босс посчитал, что так будет безопаснее и забавнее. Хотя, возможно, это ещё как-то связано с тем фактом, что Чёрная Вдова, пожертвовавшая собой, была русской, и эти слова — лишь небольшая дань ей. Но я не могу быть полностью ни в чем уверена. Я не умею читать мысли. А иногда бы очень хотелось. Я совершенно не понимаю немного сумасшедших гениев, — она неловко хихикнула. — Давайте начнём экскурсию. Идите за мной. Ничего не снимайте на камеру и ничего не трогайте. Оно может взорваться. Я говорю абсолютно серьёзно.

      Мисс Браун начала рассказывать о создании Старк Индастриз. Она рассказывала о Говарде и Тони Старках, об их изобретениях и достижениях. Некоторые моменты, правда, стали неожиданностью.

— А сейчас мы посетим лабораторию 1-D уровня, — она приложила свою карточку к сканеру, и дверь открылась. — Здесь у нас работают стажёры. Они обычно занимаются своими проектами, но во всём им помогают кураторы, которые несут ответственность за свой отдел. Майлз, — мисс Браун позвала стажёра, который был всего лишь на несколько лет старше их. — Расскажи, пожалуйста, чем ты сейчас занимаешься.

— Привет всем, я Майлз Моралес, — он неловко улыбнулся. — Я изучаю генетику. Сейчас я занимаюсь тем, чтобы совместить ДНК человека и ящерицы. Раньше этим проектом занимался один злобный учёный, но три месяца назад он попал в мои руки.

— Злобный учёный? — переспросил Нед.

— Да, доктор Коннорс хорошо потрепал Нью-Йорк, — подтвердил парень. — Но Мстители позаботились о нем. Коннорс был весь в паутине, — он хихикнул. — Это нужно было видеть. Вообще, можете посмотреть ролики на YouTube, там полно интересного.

— У вас есть здесь четверть часа, дальше мы пройдёмся по ещё нескольким лабораториям, — вмешалась мисс Браун. — Я засекла время!

      Лидсу потребовалось несколько секунд, чтобы сложить два плюс два. Питер не рассыпался, как он, как почти все его одноклассники. Нет, он сражался вместе с другими Мстителями. Значит ли это, что он тоже Мститель? Хотя на самом деле, это было так непривычно. Нед до последнего надеялся, что Паркер оправится и вернётся в их старый класс. Но тогда он уже учится в колледже?

— Паркер типа трудился в этой конторе? — фыркнул Флэш осматриваясь. — Или он был где-то намного ниже?

— Значит, ты уже веришь в его стажировку? — ухватился за его слова Лидс.

— Я же не идиот, — он закатил глаза. — Я склонен верить мистеру Харрисону. К тому же, мы здесь.

— О, вы говорите о мистере Паркере? — рядом с ними неожиданно появился Майлз. — Он собирался присоединиться к вашей экскурсии.

— «Мистер Паркер»? — переспросил Томпсон.

— Да, ему не нравится, когда я называю его так, — кивнул на это он. — Но это так забавно раздражать его, честно! — после чего Моралес взглянул на их недоуменные лица. — Просто погуглите. Вам нужно хоть немного следить за новостями. По правде говоря, я немного в шоке, что вы не в курсе.

— Не в курсе чего?

      Но мисс Браун позвала их в другую лабораторию, и Майлз помахал им рукой, довольный собой. Нед тяжело вздохнул, ища глазами Мишель. Она точно должна была знать, что имел в виду этот стажёр! Хотя он все равно был прав. Им нужно было просто смириться, что эти пять лет жизни прошли без них, и идти дальше. Понимать, что происходит, общаться с теми, кто не превратился в пыль. Наверное, это было бы полезнее, чем заниматься тем, чем они занимаются сейчас. Лидс подошёл к девушке. Джонс умудрялась что-то рисовать в альбоме и идти, никого не сбивая.

— Я тебе ничего не скажу, лузер, — фыркнула она. — Я всегда буду поражаться этому миру. И почему он просто не может принять эти перемены?

— Я их почти принял, — простонал парень.

— Ты их ещё не узнал, чтобы понять, — Мишель закатила глаза. — Просто заткнись и жди. Лёгкая инструкция, не считаешь?

      Она больше ничего не сказала, продолжая что-то увлечённо рисовать на ходу. Они зашли ещё в парочку лабораторий, где уже работали не только стажёры, но и уже настоящие учёные.

— Привет, я Гвен Стейси, и я руковожу лабораториями уровня 2-E, — блондинка помахала им рукой.

— Вы та самая девушка, которую сбросил с башни Гоблин? — неожиданно Джонс подняла руку.

— Да, так и есть. Я удивлена, что выжила, если честно, — Гвен кивнула. — Но я бы хотела забыть этот момент моей жизни. Так, давайте я расскажу вам о проекте, над которым я работаю в данный момент. Я пытаюсь разработать систему, которую будет невозможно отключить вбросами электричества. После нападения Электро это актуально сейчас.
